Query_Name	Query
instrumentation	("instrumentation"[Subheading]) NOT ("analysis"[Subheading] OR "anatomy and histology"[Subheading] OR "chemistry"[Subheading] OR "classification"[Subheading] OR "diagnosis"[Subheading] OR "drug effects"[Subheading] OR "education"[Subheading] OR "ethics"[Subheading] OR "etiology"[Subheading] OR "history"[Subheading] OR "injuries"[Subheading] OR "methods"[Subheading] OR "organization and administration"[Subheading] OR "pathogenicity"[Subheading] OR "pharmacology"[Subheading] OR "physiology"[Subheading] OR "psychology"[Subheading] OR "radiation"[Subheading] OR "statistics and numerical data"[Subheading] OR "therapeutic use"[Subheading] OR "therapy"[Subheading])
methods	("methods"[Subheading]) NOT ("analysis"[Subheading] OR "anatomy and histology"[Subheading] OR "chemistry"[Subheading] OR "classification"[Subheading] OR "diagnosis"[Subheading] OR "drug effects"[Subheading] OR "education"[Subheading] OR "ethics"[Subheading] OR "etiology"[Subheading] OR "history"[Subheading] OR "injuries"[Subheading] OR "instrumentation"[Subheading] OR "organization and administration"[Subheading] OR "pathogenicity"[Subheading] OR "pharmacology"[Subheading] OR "physiology"[Subheading] OR "psychology"[Subheading] OR "radiation"[Subheading] OR "statistics and numerical data"[Subheading] OR "therapeutic use"[Subheading] OR "therapy"[Subheading])
org_and_admin	("organization and administration"[Subheading]) NOT ("analysis"[Subheading] OR "anatomy and histology"[Subheading] OR "chemistry"[Subheading] OR "classification"[Subheading] OR "diagnosis"[Subheading] OR "drug effects"[Subheading] OR "education"[Subheading] OR "ethics"[Subheading] OR "etiology"[Subheading] OR "history"[Subheading] OR "injuries"[Subheading] OR "instrumentation"[Subheading] OR "methods"[Subheading] OR "pathogenicity"[Subheading] OR "pharmacology"[Subheading] OR "physiology"[Subheading] OR "psychology"[Subheading] OR "radiation"[Subheading] OR "statistics and numerical data"[Subheading] OR "therapeutic use"[Subheading] OR "therapy"[Subheading])
pathogenicity	("pathogenicity"[Subheading]) NOT ("analysis"[Subheading] OR "anatomy and histology"[Subheading] OR "chemistry"[Subheading] OR "classification"[Subheading] OR "diagnosis"[Subheading] OR "drug effects"[Subheading] OR "education"[Subheading] OR "ethics"[Subheading] OR "etiology"[Subheading] OR "history"[Subheading] OR "injuries"[Subheading] OR "instrumentation"[Subheading] OR "methods"[Subheading] OR "organization and administration"[Subheading] OR "pharmacology"[Subheading] OR "physiology"[Subheading] OR "psychology"[Subheading] OR "radiation"[Subheading] OR "statistics and numerical data"[Subheading] OR "therapeutic use"[Subheading] OR "therapy"[Subheading])
pharmacology	("pharmacology"[Subheading]) NOT ("analysis"[Subheading] OR "anatomy and histology"[Subheading] OR "chemistry"[Subheading] OR "classification"[Subheading] OR "diagnosis"[Subheading] OR "drug effects"[Subheading] OR "education"[Subheading] OR "ethics"[Subheading] OR "etiology"[Subheading] OR "history"[Subheading] OR "injuries"[Subheading] OR "instrumentation"[Subheading] OR "methods"[Subheading] OR "organization and administration"[Subheading] OR "pathogenicity"[Subheading] OR "physiology"[Subheading] OR "psychology"[Subheading] OR "radiation"[Subheading] OR "statistics and numerical data"[Subheading] OR "therapeutic use"[Subheading] OR "therapy"[Subheading])
physiology	("physiology"[Subheading]) NOT ("analysis"[Subheading] OR "anatomy and histology"[Subheading] OR "chemistry"[Subheading] OR "classification"[Subheading] OR "diagnosis"[Subheading] OR "drug effects"[Subheading] OR "education"[Subheading] OR "ethics"[Subheading] OR "etiology"[Subheading] OR "history"[Subheading] OR "injuries"[Subheading] OR "instrumentation"[Subheading] OR "methods"[Subheading] OR "organization and administration"[Subheading] OR "pathogenicity"[Subheading] OR "pharmacology"[Subheading] OR "psychology"[Subheading] OR "radiation"[Subheading] OR "statistics and numerical data"[Subheading] OR "therapeutic use"[Subheading] OR "therapy"[Subheading])
psychology	("psychology"[Subheading]) NOT ("analysis"[Subheading] OR "anatomy and histology"[Subheading] OR "chemistry"[Subheading] OR "classification"[Subheading] OR "diagnosis"[Subheading] OR "drug effects"[Subheading] OR "education"[Subheading] OR "ethics"[Subheading] OR "etiology"[Subheading] OR "history"[Subheading] OR "injuries"[Subheading] OR "instrumentation"[Subheading] OR "methods"[Subheading] OR "organization and administration"[Subheading] OR "pathogenicity"[Subheading] OR "pharmacology"[Subheading] OR "physiology"[Subheading] OR "radiation"[Subheading] OR "statistics and numerical data"[Subheading] OR "therapeutic use"[Subheading] OR "therapy"[Subheading])
radiation	("radiation"[Subheading]) NOT ("analysis"[Subheading] OR "anatomy and histology"[Subheading] OR "chemistry"[Subheading] OR "classification"[Subheading] OR "diagnosis"[Subheading] OR "drug effects"[Subheading] OR "education"[Subheading] OR "ethics"[Subheading] OR "etiology"[Subheading] OR "history"[Subheading] OR "injuries"[Subheading] OR "instrumentation"[Subheading] OR "methods"[Subheading] OR "organization and administration"[Subheading] OR "pathogenicity"[Subheading] OR "pharmacology"[Subheading] OR "physiology"[Subheading] OR "psychology"[Subheading] OR "statistics and numerical data"[Subheading] OR "therapeutic use"[Subheading] OR "therapy"[Subheading])
stats	("statistics and numerical data"[Subheading]) NOT ("analysis"[Subheading] OR "anatomy and histology"[Subheading] OR "chemistry"[Subheading] OR "classification"[Subheading] OR "diagnosis"[Subheading] OR "drug effects"[Subheading] OR "education"[Subheading] OR "ethics"[Subheading] OR "etiology"[Subheading] OR "history"[Subheading] OR "injuries"[Subheading] OR "instrumentation"[Subheading] OR "methods"[Subheading] OR "organization and administration"[Subheading] OR "pathogenicity"[Subheading] OR "pharmacology"[Subheading] OR "physiology"[Subheading] OR "psychology"[Subheading] OR "radiation"[Subheading] OR "therapeutic use"[Subheading] OR "therapy"[Subheading])
therapy	("therapeutic use"[Subheading] OR "therapy"[Subheading]) NOT ("analysis"[Subheading] OR "anatomy and histology"[Subheading] OR "chemistry"[Subheading] OR "classification"[Subheading] OR "diagnosis"[Subheading] OR "drug effects"[Subheading] OR "education"[Subheading] OR "ethics"[Subheading] OR "etiology"[Subheading] OR "history"[Subheading] OR "injuries"[Subheading] OR "instrumentation"[Subheading] OR "methods"[Subheading] OR "organization and administration"[Subheading] OR "pathogenicity"[Subheading] OR "pharmacology"[Subheading] OR "physiology"[Subheading] OR "psychology"[Subheading] OR "radiation"[Subheading] OR "statistics and numerical data"[Subheading])
mult	("analysis"[Subheading] OR "anatomy and histology"[Subheading] OR "chemistry"[Subheading] OR "classification"[Subheading] OR "diagnosis"[Subheading] OR "drug effects"[Subheading] OR "education"[Subheading] OR "ethics"[Subheading] OR "etiology"[Subheading] OR "history"[Subheading] OR "injuries"[Subheading] OR "instrumentation"[Subheading] OR "methods"[Subheading] OR "organization and administration"[Subheading] OR "pathogenicity"[Subheading] OR "pharmacology"[Subheading] OR "physiology"[Subheading] OR "psychology"[Subheading] OR "radiation"[Subheading] OR "statistics and numerical data"[Subheading] OR "therapeutic use"[Subheading] OR "therapy"[Subheading])
